geoid,complaints_count,Unnamed: 0,name,total_population,poc_percent,female_pop_percent,poverty_level_percent,over_65_percent,total_crashes,complaints_per_capita,crashes_per_capita
36081071100,144,1986.0,"Census Tract 711, Queens, NY",6133.0,37.29007011250612,52.14413826838416,3.049078754280124,23.9849991847383,185.0,0.023479536931354964,0.030164682863199087
36047060800,144,908.0,"Census Tract 608, Kings, NY",3986.0,24.535875564475663,54.01404917210236,11.490215755143,19.3176116407426,260.0,0.03612644254892122,0.06522829904666332
36005041900,144,320.0,"Census Tract 419, Bronx, NY",6229.0,74.008669128271,49.60667843955691,25.028094397174502,5.362016375020067,141.0,0.023117675389308076,0.022636057152030823
36047080000,143,999.0,"Census Tract 800, Kings, NY",3697.0,66.62158506897484,57.85772247768461,12.604814714633486,26.18339193941033,65.0,0.038680010819583444,0.017581823099810656
36005038600,143,288.0,"Census Tract 386, Bronx, NY",9240.0,98.36580086580086,62.83549783549783,8.93939393939394,17.9004329004329,249.0,0.015476190476190477,0.026948051948051947
36081025900,143,1677.0,"Census Tract 259, Queens, NY",3542.0,61.34952004517222,52.79503105590062,5.279503105590062,15.612648221343871,89.0,0.040372670807453416,0.0251270468661773
36005039100,143,293.0,"Census Tract 391, Bronx, NY",7082.0,73.93391697260661,50.225924879977406,33.832250776616775,16.365433493363458,166.0,0.020192036147980798,0.02343970629765603
36085009602,143,2234.0,"Census Tract 96.02, Richmond, NY",3353.0,26.066209364747987,54.786758127050405,4.563077840739636,13.271696987772144,77.0,0.04264837458991948,0.022964509394572025
36061031704,142,1474.0,"Census Tract 317.04, New York, NY",10558.0,31.663193786702028,53.00246258761129,2.3205152491002083,11.365788975184694,69.0,0.013449516953968555,0.006535328660731199
36047000301,142,363.0,"Census Tract 3.01, Kings, NY",3892.0,7.990750256937307,51.69578622816033,3.597122302158273,20.169578622816037,40.0,0.03648509763617677,0.010277492291880781
36085007500,142,2230.0,"Census Tract 75, Richmond, NY",4269.0,43.569922698524245,54.15788240805809,17.240571562426798,14.125087842586083,121.0,0.033263059264464746,0.02834387444366362
36047045300,142,776.0,"Census Tract 453, Kings, NY",2291.0,59.144478393714536,37.10170231340026,43.47446529899607,9.515495416848538,224.0,0.06198166739415103,0.09777389786119599
36047109800,142,1109.0,"Census Tract 1098, Kings, NY",2460.0,87.3170731707317,56.05691056910569,27.35772357723577,6.951219512195122,467.0,0.05772357723577236,0.18983739837398375
36081023501,141,1659.0,"Census Tract 235.01, Queens, NY",4382.0,71.81652213601096,47.07895937927887,6.047466910086718,13.920584208124144,98.0,0.03217708808763122,0.022364217252396165
36005027900,141,211.0,"Census Tract 279, Bronx, NY",8486.0,76.21965590384163,52.80461937308508,15.319349516851284,15.979259957577186,157.0,0.016615602168277163,0.018501060570351165
36005001902,141,5.0,"Census Tract 19.02, Bronx, NY",1399.0,79.19942816297355,47.60543245175125,19.799857040743387,4.717655468191565,708.0,0.10078627591136526,0.5060757684060043
36047049302,140,803.0,"Census Tract 493.02, Kings, NY",5262.0,68.90916001520334,50.96921322690992,37.40022805017104,14.063093880653744,193.0,0.0266058532877233,0.03667806917521855
36047030300,140,633.0,"Census Tract 303, Kings, NY",5007.0,94.14819253045737,55.22268823646894,27.32174955062912,15.8577990812862,264.0,0.027960854803275415,0.052726183343319355
36005004800,140,28.0,"Census Tract 48, Bronx, NY",4464.0,93.32437275985664,48.38709677419355,25.91845878136201,7.750896057347671,147.0,0.03136200716845878,0.03293010752688172
36047017000,140,505.0,"Census Tract 170, Kings, NY",3075.0,44.97560975609756,55.77235772357724,14.016260162601624,26.04878048780488,64.0,0.04552845528455285,0.0208130081300813
36047004300,140,392.0,"Census Tract 43, Kings, NY",3919.0,35.67236539933656,49.01760653227864,10.41081908650166,6.634345496300076,147.0,0.035723398826231184,0.03750956876754274
36085000300,140,2201.0,"Census Tract 3, Richmond, NY",2187.0,42.844078646547786,44.35299497027892,17.00960219478738,15.729309556470051,103.0,0.06401463191586648,0.04709647919524463
36081030904,139,1721.0,"Census Tract 309.04, Queens, NY",2691.0,62.91341508732813,50.20438498699368,11.81716833890747,19.32367149758454,206.0,0.05165366034931252,0.07655146785581568
36047022000,139,552.0,"Census Tract 220, Kings, NY",5153.0,17.135649136425382,41.04405200853871,55.44343101106152,8.38346594216961,120.0,0.026974577915777218,0.023287405394915583
36047032100,139,648.0,"Census Tract 321, Kings, NY",5254.0,79.02550437761705,54.054054054054056,11.534069280548154,18.72858774267225,80.0,0.02645603349828702,0.015226494099733536
36081075702,139,2007.0,"Census Tract 757.02, Queens, NY",5866.0,39.46471189907944,54.31299011251279,6.205250596658711,25.63927719058984,150.0,0.023695874531196728,0.02557108762359359
36085018701,138,2283.0,"Census Tract 187.01, Richmond, NY",1931.0,35.21491455204557,46.65976178146038,9.684101501812531,6.835836354220611,76.0,0.07146556188503367,0.03935784567581564
36005021700,138,148.0,"Census Tract 217, Bronx, NY",5220.0,91.34099616858238,48.02681992337165,24.32950191570881,5.363984674329502,368.0,0.026436781609195402,0.07049808429118774
36081066501,138,1967.0,"Census Tract 665.01, Queens, NY",4333.0,22.294022617124394,51.188552965612736,6.3697207477498266,24.80960073851835,26.0,0.031848603738749134,0.006000461573967228
36005013100,138,82.0,"Census Tract 131, Bronx, NY",5252.0,75.97105864432596,53.61766945925362,37.09063214013709,11.233815689261236,127.0,0.026275704493526276,0.02418126428027418
36061001200,138,1176.0,"Census Tract 12, New York, NY",4372.0,39.70722781335773,47.94144556267155,21.40896614821592,29.89478499542544,78.0,0.03156450137236962,0.017840805123513267
36081099701,138,2085.0,"Census Tract 997.01, Queens, NY",2880.0,31.875,59.93055555555556,8.784722222222221,26.14583333333333,63.0,0.04791666666666667,0.021875
36085017014,137,2275.0,"Census Tract 170.14, Richmond, NY",4377.0,14.553347041352524,52.52456020105095,2.8558373315055974,15.9698423577793,37.0,0.03129997715330135,0.008453278501256569
36081103300,137,2102.0,"Census Tract 1033, Queens, NY",4784.0,52.04849498327759,51.08695652173913,6.939799331103679,24.017558528428093,41.0,0.028637123745819396,0.008570234113712374
36061029900,137,1468.0,"Census Tract 299, New York, NY",3757.0,74.44769763108863,55.33670481767368,27.921213734362524,23.18339100346021,210.0,0.03646526483896726,0.055895661431993614
36081103202,137,2101.0,"Census Tract 1032.02, Queens, NY",8397.0,36.50113135643682,53.12611647016792,14.397999285459091,10.622841491008694,110.0,0.016315350720495416,0.013099916636894129
36081063800,137,1945.0,"Census Tract 638, Queens, NY",3487.0,92.42902208201892,51.39088041296243,8.918841410954975,18.468597648408373,274.0,0.039288786922856325,0.07857757384571265
36061004300,137,1211.0,"Census Tract 43, New York, NY",3788.0,31.019007391763463,53.16789862724393,14.757127771911298,17.00105596620908,336.0,0.03616684266103485,0.08870116156282999
36047003900,137,390.0,"Census Tract 39, Kings, NY",2349.0,42.74159216687952,58.83354618986803,12.515964240102171,7.194550872711792,192.0,0.05832269050659855,0.08173690932311622
36085002001,137,2209.0,"Census Tract 20.01, Richmond, NY",2883.0,24.210891432535558,57.64828303850156,9.8508498092265,32.327436697884146,113.0,0.047519944502254594,0.03919528269164065
36047005000,136,398.0,"Census Tract 50, Kings, NY",2405.0,21.62162162162162,55.25987525987526,3.5343035343035343,19.625779625779625,32.0,0.05654885654885655,0.013305613305613306
36081147900,136,2183.0,"Census Tract 1479, Queens, NY",4649.0,50.720585072058505,53.53839535383953,11.034631103463113,15.80985158098516,144.0,0.029253602925360292,0.03097440309744031
36081121500,136,2143.0,"Census Tract 1215, Queens, NY",4804.0,78.26810990840966,52.16486261448793,13.322231473771856,14.925062447960034,117.0,0.028309741881765195,0.024354704412989175
36085001700,136,2207.0,"Census Tract 17, Richmond, NY",1543.0,49.2546986390149,56.90213869086196,21.32209980557356,15.813350615683731,42.0,0.0881399870382372,0.027219701879455604
36081155103,135,2190.0,"Census Tract 1551.03, Queens, NY",4986.0,52.52707581227437,53.830726032892095,6.538307260328921,16.425992779783392,73.0,0.02707581227436823,0.014640994785399118
36047024200,135,570.0,"Census Tract 242, Kings, NY",2618.0,16.92131398013751,43.96485867074102,15.775401069518717,14.935064935064934,76.0,0.05156608097784569,0.029029793735676088
36085007001,134,2227.0,"Census Tract 70.01, Richmond, NY",3180.0,42.54716981132076,47.23270440251572,7.421383647798742,14.528301886792454,44.0,0.04213836477987421,0.013836477987421384
36061007100,134,1238.0,"Census Tract 71, New York, NY",5384.0,24.18276374442793,55.23774145616642,5.646359583952452,11.274145616641905,154.0,0.02488855869242199,0.028603268945022287
36081152901,134,2187.0,"Census Tract 1529.01, Queens, NY",6291.0,68.52646638054364,49.91257351772373,13.511365442695917,21.41154029566047,93.0,0.021300270227308855,0.014783023366714354
36081049302,134,1835.0,"Census Tract 493.02, Queens, NY",2992.0,52.07219251336898,45.45454545454545,14.47192513368984,20.655080213903744,90.0,0.04478609625668449,0.030080213903743314
36081059300,134,1908.0,"Census Tract 593, Queens, NY",4274.0,20.729995320542816,51.5910154422087,17.641553579784745,13.079082826392138,162.0,0.0313523631258774,0.037903603182030884
36081068300,133,1975.0,"Census Tract 683, Queens, NY",4332.0,84.09510618651893,51.2927054478301,11.611265004616806,26.10803324099723,417.0,0.03070175438596491,0.09626038781163435
36047092000,133,1055.0,"Census Tract 920, Kings, NY",2247.0,99.64396973742768,65.33155318202047,28.17089452603471,27.992879394748552,157.0,0.059190031152647975,0.06987093902981753
36081051100,133,1849.0,"Census Tract 511, Queens, NY",2562.0,33.060109289617486,49.76580796252927,8.860265417642466,13.27088212334114,115.0,0.05191256830601093,0.04488680718188915
36005004001,133,22.0,"Census Tract 40.01, Bronx, NY",1574.0,84.49809402795425,49.23761118170267,19.250317662007625,15.184243964421857,88.0,0.08449809402795426,0.05590851334180432
36061000202,133,1168.0,"Census Tract 2.02, New York, NY",6789.0,58.65370452202092,50.65547208719988,30.873471792605685,18.70673147738989,84.0,0.019590514066872882,0.012372956252761821
36081119500,133,2135.0,"Census Tract 1195, Queens, NY",1559.0,69.59589480436178,50.48107761385504,7.376523412443874,13.534316869788324,25.0,0.08531109685695959,0.01603592046183451
36047119800,133,1153.0,"Census Tract 1198, Kings, NY",3664.0,73.47161572052401,47.21615720524017,32.88755458515284,12.745633187772926,654.0,0.036299126637554587,0.1784934497816594
36047047600,133,788.0,"Census Tract 476, Kings, NY",3132.0,11.23882503192848,52.298850574712645,15.964240102171138,18.773946360153257,92.0,0.04246487867177522,0.02937420178799489
36085027704,133,2313.0,"Census Tract 277.04, Richmond, NY",4832.0,26.883278145695364,54.42880794701987,12.644867549668874,20.1158940397351,61.0,0.02752483443708609,0.012624172185430464
36047004400,133,393.0,"Census Tract 44, Kings, NY",2335.0,10.535331905781584,49.892933618843685,5.267665952890792,25.781584582441116,44.0,0.0569593147751606,0.018843683083511777
36081090700,132,2054.0,"Census Tract 907, Queens, NY",1590.0,78.30188679245283,48.42767295597484,17.861635220125788,19.49685534591195,402.0,0.0830188679245283,0.2528301886792453
36005033700,132,248.0,"Census Tract 337, Bronx, NY",2644.0,29.12254160363086,55.33282904689864,3.0635400907715584,28.668683812405447,50.0,0.049924357034795766,0.018910741301059002
36047007500,132,424.0,"Census Tract 75, Kings, NY",4811.0,23.17605487424652,50.05196424859697,7.129494907503638,8.522136769902307,80.0,0.02743712325919767,0.016628559551028894
36005022000,132,151.0,"Census Tract 220, Bronx, NY",1917.0,86.80229525299949,50.182576943140326,45.48774126238915,6.520605112154408,128.0,0.06885758998435054,0.06677099634846113
36081063200,132,1940.0,"Census Tract 632, Queens, NY",2596.0,98.80585516178736,52.23420647149461,2.889060092449923,17.449922958397536,192.0,0.05084745762711865,0.07395993836671803
36081049700,132,1838.0,"Census Tract 497, Queens, NY",2883.0,46.44467568505029,46.409989594172735,4.856052722858134,8.602150537634408,39.0,0.045785639958376693,0.013527575442247659
36047039700,131,719.0,"Census Tract 397, Kings, NY",3076.0,73.95968790637191,54.12873862158648,25.2925877763329,10.663198959687906,125.0,0.04258777633289987,0.0406371911573472
36047070201,131,949.0,"Census Tract 702.01, Kings, NY",5775.0,12.19047619047619,51.497835497835496,2.735930735930736,30.926406926406926,63.0,0.022683982683982685,0.01090909090909091
36047012600,131,462.0,"Census Tract 126, Kings, NY",2831.0,65.17131755563405,50.75944895796538,20.240197809961145,12.221829742140589,88.0,0.04627340162486754,0.031084422465559872
36047077400,131,981.0,"Census Tract 774, Kings, NY",3441.0,77.97151990700378,50.91543156059285,10.781749491426911,9.15431560592851,176.0,0.03807032839290904,0.05114792211566405
36061029500,131,1466.0,"Census Tract 295, New York, NY",8064.0,53.74503968253968,51.14087301587302,4.774305555555555,14.33531746031746,76.0,0.016245039682539684,0.009424603174603174
36061024200,131,1439.0,"Census Tract 242, New York, NY",5513.0,90.33194268093597,53.00199528387448,24.52385271177217,9.704335207690912,376.0,0.023762017050607653,0.068202430618538
36081077904,131,2014.0,"Census Tract 779.04, Queens, NY",6281.0,35.87008438146792,52.90558828212068,3.980257920713262,13.309982486865149,134.0,0.020856551504537493,0.021334182455023085
36081004002,130,1511.0,"Census Tract 40.02, Queens, NY",1839.0,87.22131593257205,59.76073953235454,15.33442088091354,27.841218053289836,126.0,0.07069059271343121,0.06851549755301795
36005006000,130,37.0,"Census Tract 60, Bronx, NY",1295.0,75.83011583011583,55.44401544401544,33.204633204633204,17.52895752895753,180.0,0.10038610038610038,0.138996138996139
36081059100,130,1906.0,"Census Tract 591, Queens, NY",5735.0,36.1639058413252,48.75326939843069,13.513513513513514,15.257192676547517,107.0,0.022667829119442023,0.01865736704446382
36081035800,130,1742.0,"Census Tract 358, Queens, NY",4887.0,98.40392879066911,55.84202987517904,5.361162267239616,12.01145897278494,132.0,0.026601186822181298,0.027010435850214856
36061018800,130,1381.0,"Census Tract 188, New York, NY",4955.0,77.96165489404642,49.66700302724521,30.151362260343088,8.032290615539859,214.0,0.026236125126135216,0.04318869828456105
36047061600,130,913.0,"Census Tract 616, Kings, NY",1508.0,2.055702917771883,52.58620689655172,0.7957559681697612,56.89655172413793,27.0,0.08620689655172414,0.01790450928381963
36005005200,129,32.0,"Census Tract 52, Bronx, NY",1833.0,88.9798145117294,61.10201854882706,41.62575013638843,13.36606655755592,211.0,0.07037643207855974,0.11511183851609383
36081142900,129,2173.0,"Census Tract 1429, Queens, NY",4086.0,65.27165932452276,48.2868330885952,1.9823788546255507,19.40773372491434,43.0,0.0315712187958884,0.010523739598629466
36047006800,129,417.0,"Census Tract 68, Kings, NY",4684.0,47.41673783091375,54.29120409906063,20.004269854824937,21.26387702818104,120.0,0.027540563620836893,0.025619128949615714
36047033300,129,657.0,"Census Tract 333, Kings, NY",4578.0,35.47400611620795,50.67715159458279,19.0257754477938,13.149847094801224,44.0,0.02817824377457405,0.009611183923110528
36081137700,129,2165.0,"Census Tract 1377, Queens, NY",7882.0,67.08957117482872,51.738137528546055,5.734585130677493,17.076884039583863,76.0,0.016366404465871606,0.0096422227860949
36081018600,129,1631.0,"Census Tract 186, Queens, NY",2024.0,98.17193675889328,52.61857707509881,10.227272727272728,8.49802371541502,111.0,0.06373517786561265,0.054841897233201584
36047002000,129,376.0,"Census Tract 20, Kings, NY",1845.0,74.68834688346884,48.18428184281843,13.008130081300813,5.094850948509485,75.0,0.06991869918699187,0.04065040650406504
36047030500,129,635.0,"Census Tract 305, Kings, NY",7144.0,48.36226203807391,54.21332586786114,8.412653975363941,7.390817469204927,114.0,0.018057110862262037,0.015957446808510637
36081005400,129,1521.0,"Census Tract 54, Queens, NY",6433.0,73.80693300170994,56.443339033110526,7.290533188248096,11.441007306078037,166.0,0.02005285247940308,0.02580444582620861
36081040400,129,1770.0,"Census Tract 404, Queens, NY",4343.0,97.02970297029702,51.89960856550771,10.430577941515082,19.41054570573336,91.0,0.0297029702970297,0.020953258116509325
36047013800,128,475.0,"Census Tract 138, Kings, NY",4083.0,30.051432770022043,48.44477100171443,9.012980651481753,12.613274553024736,60.0,0.031349497918197404,0.014695077149155033
36061030900,128,1471.0,"Census Tract 309, New York, NY",11753.0,77.63124308687144,55.066791457500216,29.277631243086876,13.341274568195354,170.0,0.01089083638220029,0.01446439207010976
36047010200,127,444.0,"Census Tract 102, Kings, NY",5025.0,86.2089552238806,51.60199004975125,15.681592039800996,14.766169154228855,49.0,0.02527363184079602,0.009751243781094527
36047014500,127,482.0,"Census Tract 145, Kings, NY",4048.0,25.79051383399209,47.67786561264822,6.447628458498024,5.113636363636363,56.0,0.031373517786561264,0.01383399209486166
36081050700,127,1846.0,"Census Tract 507, Queens, NY",3717.0,36.507936507936506,51.49313962873285,8.662900188323917,13.801452784503631,41.0,0.03416733925208502,0.011030400860909336
36081097300,127,2080.0,"Census Tract 973, Queens, NY",2347.0,14.912654452492545,51.55517682147422,4.559011504047721,24.84022155943758,64.0,0.054111631870472944,0.027268853855986364
36081087100,127,2048.0,"Census Tract 871, Queens, NY",3589.0,95.73697408748956,54.054054054054056,20.11702424073558,22.40178322652549,346.0,0.03538590136528281,0.09640568403455001
36081055200,127,1880.0,"Census Tract 552, Queens, NY",3016.0,85.5106100795756,52.88461538461539,4.973474801061008,16.578249336870027,299.0,0.042108753315649866,0.09913793103448276
36061004700,127,1214.0,"Census Tract 47, New York, NY",2714.0,21.812822402358144,40.49373618275608,7.921886514369934,18.312453942520264,202.0,0.04679439941046426,0.07442888725128961
36005015700,127,98.0,"Census Tract 157, Bronx, NY",5155.0,90.04849660523763,47.97284190106693,33.81183317167798,12.35693501454898,189.0,0.02463627546071775,0.03666343355965083
36005016500,127,106.0,"Census Tract 165, Bronx, NY",1074.0,81.75046554934823,55.77281191806331,18.528864059590315,3.7243947858473,280.0,0.11824953445065177,0.260707635009311
36085000600,127,2202.0,"Census Tract 6, Richmond, NY",2484.0,30.877616747181964,54.66988727858293,21.4170692431562,29.54911433172303,54.0,0.05112721417069243,0.021739130434782608
36047012000,126,459.0,"Census Tract 120, Kings, NY",1299.0,94.61123941493456,49.19168591224018,15.781370284834487,5.9276366435719785,162.0,0.09699769053117784,0.12471131639722864
36005020900,126,137.0,"Census Tract 209, Bronx, NY",4997.0,88.03281969181509,50.77046227736642,24.814888933360017,9.965979587752653,165.0,0.02521512907744647,0.03301981188713228
36005002001,126,8.0,"Census Tract 20.01, Bronx, NY",4694.0,89.1989774179804,58.03152961227099,46.5913932680017,10.77971878994461,63.0,0.02684277801448658,0.01342138900724329
36081029100,126,1713.0,"Census Tract 291, Queens, NY",6262.0,73.31523474928137,45.48067709996806,9.405940594059404,20.616416480357717,313.0,0.02012136697540722,0.04998403066113063
36005028500,126,215.0,"Census Tract 285, Bronx, NY",3763.0,48.25936752591018,48.79085835769333,12.835503587563114,15.174063247408982,110.0,0.03348392240233856,0.029231995748073347
36047028700,126,617.0,"Census Tract 287, Kings, NY",3488.0,72.53440366972477,50.40137614678899,23.709862385321102,9.833715596330276,131.0,0.03612385321100917,0.03755733944954128
36081018300,125,1626.0,"Census Tract 183, Queens, NY",5673.0,41.53005464480874,53.4285210646924,13.43204653622422,15.512074739996477,116.0,0.02203419707385863,0.020447734884540807
36047037900,125,703.0,"Census Tract 379, Kings, NY",5122.0,90.21866458414682,55.09566575556424,24.81452557594689,16.614603670441234,79.0,0.02440452948067161,0.01542366263178446
36047114201,125,1123.0,"Census Tract 1142.01, Kings, NY",1497.0,71.14228456913828,35.67134268537074,12.35804943219773,20.10688042752171,340.0,0.08350033400133601,0.22712090848363392
36081062600,125,1936.0,"Census Tract 626, Queens, NY",3106.0,98.58338699291691,48.74436574372183,8.49967804249839,14.294913071474566,80.0,0.04024468770122344,0.025756600128783
36005016400,125,105.0,"Census Tract 164, Bronx, NY",1074.0,38.36126629422719,49.534450651769085,24.39478584729981,22.90502793296089,37.0,0.11638733705772812,0.03445065176908752
36005041800,125,319.0,"Census Tract 418, Bronx, NY",3750.0,87.70666666666666,51.973333333333336,9.866666666666667,11.333333333333334,163.0,0.03333333333333333,0.04346666666666667
36047024500,125,573.0,"Census Tract 245, Kings, NY",4513.0,67.78196321737204,53.26833591845779,9.860403279415022,8.04343009084866,95.0,0.027697762020828718,0.021050299135829825
36081015801,125,1604.0,"Census Tract 158.01, Queens, NY",3673.0,94.93601960250476,50.884835284508576,6.942553770759597,17.723931391233325,346.0,0.03403212632725293,0.0942009256738361
36005022500,125,159.0,"Census Tract 225, Bronx, NY",8818.0,81.06146518484917,54.10523928328419,21.671580857337265,7.802222726241778,58.0,0.01417555001134044,0.006577455205261964
36081010300,125,1554.0,"Census Tract 103, Queens, NY",4397.0,26.358881055264952,45.44007277689334,15.2831476006368,19.263133954969295,39.0,0.028428473959517853,0.00886968387536957
36081047300,124,1818.0,"Census Tract 473, Queens, NY",4383.0,89.1854893908282,60.07300935432352,5.521332420716404,19.142140086698607,220.0,0.028291124800365046,0.05019393109742186
36047090800,124,1050.0,"Census Tract 908, Kings, NY",5498.0,83.99417970170971,68.15205529283375,57.23899599854492,7.893779556202255,147.0,0.022553655874863587,0.02673699527100764
36005023900,124,178.0,"Census Tract 239, Bronx, NY",8489.0,92.80245022970904,51.67864294969961,31.82942631640947,5.336317587466133,199.0,0.01460713865001767,0.02344210154317352
36005036000,124,262.0,"Census Tract 360, Bronx, NY",3337.0,84.83667965238237,50.7641594246329,3.86574767755469,26.580761162721007,105.0,0.0371591249625412,0.03146538807311957
36005025600,124,195.0,"Census Tract 256, Bronx, NY",1464.0,63.52459016393443,55.05464480874317,7.855191256830601,21.72131147540984,77.0,0.08469945355191257,0.05259562841530055
36085009701,124,2235.0,"Census Tract 97.01, Richmond, NY",4288.0,50.74626865671642,53.055037313432834,3.544776119402985,11.124067164179104,79.0,0.028917910447761194,0.01842350746268657
36081059502,124,1911.0,"Census Tract 595.02, Queens, NY",3130.0,67.22044728434504,48.753993610223645,13.194888178913738,6.677316293929713,102.0,0.03961661341853035,0.03258785942492013
36047011200,123,452.0,"Census Tract 112, Kings, NY",6274.0,51.00414408670704,51.94453299330571,28.100095632770163,17.48485814472426,88.0,0.01960471788332802,0.014026139623844438
36005030900,123,230.0,"Census Tract 309, Bronx, NY",4480.0,22.299107142857142,61.674107142857146,3.392857142857143,46.22767857142857,18.0,0.027455357142857142,0.0040178571428571425
36081084000,123,2033.0,"Census Tract 840, Queens, NY",7216.0,86.41906873614191,48.97450110864745,8.051552106430155,13.220620842572062,220.0,0.017045454545454544,0.03048780487804878
36081098700,123,2082.0,"Census Tract 987, Queens, NY",2806.0,17.320028510334996,47.61225944404847,11.11903064861012,20.24233784746971,79.0,0.04383464005702067,0.028153955808980755
36081025500,123,1674.0,"Census Tract 255, Queens, NY",1612.0,59.8014888337469,49.87593052109181,9.491315136476429,14.205955334987593,107.0,0.07630272952853598,0.0663771712158809
36085023100,123,2303.0,"Census Tract 231, Richmond, NY",5259.0,59.45997337896939,43.050009507510936,11.028712683019586,9.431450846168474,90.0,0.02338847689674843,0.017113519680547633
36047022800,122,558.0,"Census Tract 228, Kings, NY",4129.0,37.442480019375154,47.32380721724388,37.82998304674256,7.144587067086461,76.0,0.02954710583676435,0.018406393799951563
36047152200,122,1164.0,"Census Tract 1522, Kings, NY",3578.0,56.26048071548351,45.41643376187815,3.549468977082169,11.06763555058692,111.0,0.03409726103968697,0.03102291783119061
36081094500,122,2071.0,"Census Tract 945, Queens, NY",4081.0,51.6295025728988,51.482479784366575,10.97770154373928,26.366086743445237,167.0,0.029894633668218575,0.04092134280813526
36081144700,122,2176.0,"Census Tract 1447, Queens, NY",3436.0,81.11175785797438,57.15948777648428,18.80093131548312,15.657741559953434,171.0,0.03550640279394645,0.04976717112922002
36081052100,122,1857.0,"Census Tract 521, Queens, NY",2059.0,29.96600291403594,52.79261777561924,8.984944147644487,12.141816415735796,83.0,0.05925206410879068,0.04031083050024284
36047025200,122,580.0,"Census Tract 252, Kings, NY",5501.0,59.17105980730776,49.71823304853663,17.97854935466279,10.88892928558444,109.0,0.022177785857116886,0.019814579167424105
36005008300,122,57.0,"Census Tract 83, Bronx, NY",6121.0,86.79954255840549,43.60398627675217,21.336382943963404,9.834994281980068,114.0,0.019931383760823394,0.018624407776507108
36047123700,122,1162.0,"Census Tract 1237, Kings, NY",8372.0,6.115623506927855,49.21165790731008,52.36502627806976,0.5494505494505495,163.0,0.014572384137601528,0.0194696607740086
36047023400,122,564.0,"Census Tract 234, Kings, NY",5080.0,2.1653543307086616,52.91338582677165,50.31496062992126,10.413385826771654,69.0,0.024015748031496063,0.01358267716535433
36047022100,122,553.0,"Census Tract 221, Kings, NY",4058.0,62.6170527353376,48.620009857072446,24.199112863479545,15.524889107934944,116.0,0.030064070970921637,0.02858551010349926
36005008900,122,62.0,"Census Tract 89, Bronx, NY",3197.0,88.55176728182671,51.39192993431342,18.923991241789174,18.204566781357524,302.0,0.038160775727244294,0.09446355958711292
36081049201,122,1832.0,"Census Tract 492.01, Queens, NY",3325.0,89.35338345864662,55.037593984962406,5.112781954887218,17.203007518796994,106.0,0.03669172932330827,0.0318796992481203
36081065600,122,1955.0,"Census Tract 656, Queens, NY",4754.0,88.4938998737905,54.69078670593185,7.19394194362642,20.067311737484225,182.0,0.02566259991586033,0.03828355069415229
36047022900,121,559.0,"Census Tract 229, Kings, NY",4082.0,45.51690347868692,54.53209211170994,13.204311611954925,6.565409113179814,66.0,0.029642332190102892,0.016168544830965213
36005005400,121,34.0,"Census Tract 54, Bronx, NY",5638.0,97.16211422490244,51.70273146505853,26.995388435615467,11.138701667257893,104.0,0.02146151117417524,0.01844625753813409
36081041400,121,1779.0,"Census Tract 414, Queens, NY",4882.0,95.49365014338386,53.07251126587464,21.93773043834494,10.77427283900041,82.0,0.024784924211388774,0.016796394920114706
36085014100,120,2256.0,"Census Tract 141, Richmond, NY",2463.0,54.44579780755176,49.41128704831506,22.005684125050752,15.753146569224524,57.0,0.048721071863580996,0.023142509135200974
36081086400,120,2045.0,"Census Tract 864, Queens, NY",2827.0,74.6020516448532,51.39724089140432,15.88256101874779,10.152104704633889,322.0,0.04244782454899186,0.11390166253979483
36047013000,120,467.0,"Census Tract 130, Kings, NY",4794.0,38.6942010846892,48.393825615352526,12.265331664580726,9.908218606591571,86.0,0.025031289111389236,0.017939090529828953
36061004900,120,1216.0,"Census Tract 49, New York, NY",4411.0,14.282475629109046,53.93334844706416,9.204262072092495,18.861936068918613,204.0,0.02720471548401723,0.04624801632282929
36081033401,120,1731.0,"Census Tract 334.01, Queens, NY",4065.0,98.32718327183272,60.71340713407134,9.98769987699877,15.965559655596556,254.0,0.02952029520295203,0.06248462484624846
36047092400,120,1057.0,"Census Tract 924, Kings, NY",2673.0,86.98092031425365,48.260381593714925,24.4668911335578,6.023194912083801,251.0,0.04489337822671156,0.09390198279087168
36081005200,120,1519.0,"Census Tract 52, Queens, NY",2811.0,84.91639985770189,49.6264674493063,10.814656705798647,8.110992529348986,27.0,0.042689434364994665,0.0096051227321238
36061029300,120,1465.0,"Census Tract 293, New York, NY",10138.0,79.52258828171237,59.706056421384886,17.36042611955021,12.467942394949697,255.0,0.011836654172420595,0.025152890116393767
36047119600,119,1152.0,"Census Tract 1196, Kings, NY",5099.0,80.68248676211022,50.9511668954697,27.103353598744853,13.473230045106884,175.0,0.023337909393998824,0.03432045499117474
36047062600,119,916.0,"Census Tract 626, Kings, NY",3105.0,40.03220611916264,51.851851851851855,8.083735909822867,22.1256038647343,56.0,0.03832528180354267,0.018035426731078906
36005020200,119,132.0,"Census Tract 202, Bronx, NY",2372.0,90.80944350758853,48.102866779089375,19.645868465430016,20.23608768971332,55.0,0.050168634064080946,0.023187183811129847
36085017300,118,2278.0,"Census Tract 173, Richmond, NY",2372.0,53.20404721753794,54.67959527824621,13.91231028667791,17.79089376053963,36.0,0.049747048903878585,0.01517706576728499
