,geoid,name,total_population,poc_percent,female_pop_percent,poverty_level_percent,over_65_percent
1135,14000US36047116800,"Census Tract 1168, Kings, NY",2538,63.199369582348304,58.03782505910166,14.144996059889676,4.688731284475965
1136,14000US36047117000,"Census Tract 1170, Kings, NY",1914,75.07836990595611,57.94148380355277,49.79101358411703,6.844305120167189
1137,14000US36047117201,"Census Tract 1172.01, Kings, NY",2427,72.10548001648125,55.789039967037496,26.04037906880923,10.548001648125258
1138,14000US36047117202,"Census Tract 1172.02, Kings, NY",4492,69.61264470169189,56.43365983971505,12.600178094390026,13.089937666963491
1139,14000US36047117400,"Census Tract 1174, Kings, NY",3919,53.814748660372544,51.08446032151059,20.183720336820617,19.800969635111
1140,14000US36047117601,"Census Tract 1176.01, Kings, NY",3333,70.26702670267026,48.57485748574857,14.821482148214821,10.711071107110712
1141,14000US36047117602,"Census Tract 1176.02, Kings, NY",2782,47.375988497483824,45.75844716031632,16.13946800862689,17.14593817397556
1142,14000US36047117800,"Census Tract 1178, Kings, NY",1924,61.53846153846154,47.4012474012474,12.993762993762994,12.214137214137214
1143,14000US36047118000,"Census Tract 1180, Kings, NY",0,,,,
1144,14000US36047118201,"Census Tract 1182.01, Kings, NY",3329,65.15470111144488,53.98017422649444,14.328627215379994,5.1667167317512765
1145,14000US36047118202,"Census Tract 1182.02, Kings, NY",3581,51.66154705389556,55.124266964535046,20.524993018709857,6.39486177045518
1146,14000US36047118400,"Census Tract 1184, Kings, NY",4899,56.01143090426618,47.58113900796081,14.349867319861197,8.511941212492346
1147,14000US36047118600,"Census Tract 1186, Kings, NY",3516,81.31399317406144,42.889647326507394,7.849829351535837,19.766780432309442
1148,14000US36047118800,"Census Tract 1188, Kings, NY",4814,72.78770253427503,49.29372663066057,19.69256335687578,9.576235978396344
1149,14000US36047119000,"Census Tract 1190, Kings, NY",2372,83.09443507588533,48.397976391231026,36.72006745362563,8.768971332209107
1150,14000US36047119200,"Census Tract 1192, Kings, NY",3421,77.60888629055832,56.854720841859105,15.843320666471792,13.94329143525285
1151,14000US36047119400,"Census Tract 1194, Kings, NY",5898,85.24923702950153,43.50627331298745,33.75720583248559,10.020345879959308
1152,14000US36047119600,"Census Tract 1196, Kings, NY",5099,80.68248676211022,50.9511668954697,27.103353598744853,13.473230045106884
1153,14000US36047119800,"Census Tract 1198, Kings, NY",3664,73.47161572052401,47.21615720524017,32.88755458515284,12.745633187772926
1154,14000US36047120000,"Census Tract 1200, Kings, NY",2769,93.53557240881184,48.645720476706394,19.393282773564465,10.617551462621885
1155,14000US36047120200,"Census Tract 1202, Kings, NY",2160,89.16666666666667,52.31481481481482,14.953703703703704,11.25
1156,14000US36047120801,"Census Tract 1208.01, Kings, NY",5672,96.08603667136812,49.647390691114246,9.573342736248238,17.48942172073343
1157,14000US36047120802,"Census Tract 1208.02, Kings, NY",4556,91.63740122914838,57.68217734855136,32.045654082528536,13.235294117647058
1158,14000US36047120803,"Census Tract 1208.03, Kings, NY",1916,80.21920668058455,44.363256784968684,10.647181628392484,8.924843423799583
1159,14000US36047121000,"Census Tract 1210, Kings, NY",4237,77.956101014869,68.8694831248525,53.36322869955157,14.373377389662497
1160,14000US36047121400,"Census Tract 1214, Kings, NY",4720,81.44067796610169,59.110169491525426,48.559322033898304,11.25
1161,14000US36047122000,"Census Tract 1220, Kings, NY",6741,92.65687583444593,54.680314493398605,20.738762794837562,8.248034416258715
1162,14000US36047123700,"Census Tract 1237, Kings, NY",8372,6.115623506927855,49.211657907310084,52.365026278069756,0.5494505494505495
1163,14000US36047150200,"Census Tract 1502, Kings, NY",2807,9.903811898824367,49.37655860349127,4.595653722835768,11.898824367652297
1164,14000US36047152200,"Census Tract 1522, Kings, NY",3578,56.26048071548351,45.416433761878146,3.549468977082169,11.06763555058692
1165,14000US36047990100,"Census Tract 9901, Kings, NY",0,,,,
1166,14000US36061000100,"Census Tract 1, New York, NY",0,,,,
1167,14000US36061000201,"Census Tract 2.01, New York, NY",2740,87.33576642335767,44.74452554744526,53.7956204379562,13.832116788321168
1168,14000US36061000202,"Census Tract 2.02, New York, NY",6789,58.65370452202092,50.65547208719988,30.873471792605685,18.706731477389894
1169,14000US36061000500,"Census Tract 5, New York, NY",0,,,,
1170,14000US36061000600,"Census Tract 6, New York, NY",10732,90.1882221393962,48.537085352217666,37.97055534849049,28.512858740216174
1171,14000US36061000700,"Census Tract 7, New York, NY",8653,23.205824569513464,54.79024615740206,3.4554489772333294,1.733502831387958
1172,14000US36061000800,"Census Tract 8, New York, NY",9189,86.86472956796169,46.40330830340625,28.817063880726955,28.88235934269235
1173,14000US36061000900,"Census Tract 9, New York, NY",1906,35.78174186778594,37.8803777544596,7.922350472193075,3.8300104931794334
1174,14000US36061001001,"Census Tract 10.01, New York, NY",1615,24.272445820433436,44.024767801857585,0.9907120743034056,14.117647058823529
1175,14000US36061001002,"Census Tract 10.02, New York, NY",5520,74.09420289855072,49.583333333333336,44.36594202898551,19.963768115942027
1176,14000US36061001200,"Census Tract 12, New York, NY",4372,39.70722781335773,47.94144556267155,21.40896614821592,29.894784995425436
1177,14000US36061001300,"Census Tract 13, New York, NY",4844,36.27167630057804,54.29397192402973,8.835672997522709,1.1560693641618498
1178,14000US36061001401,"Census Tract 14.01, New York, NY",3071,24.12894822533377,50.34190817323348,8.042982741777923,31.162487788993815
1179,14000US36061001402,"Census Tract 14.02, New York, NY",3133,65.17714650494733,53.84615384615385,28.91796999680817,28.37535908075327
1180,14000US36061001501,"Census Tract 15.01, New York, NY",7749,38.28881145954317,59.568976642147376,7.678410117434508,24.880629758678538
1181,14000US36061001502,"Census Tract 15.02, New York, NY",8133,31.55047338005656,49.90778310586499,6.565842862412394,3.3566949465142013
1182,14000US36061001600,"Census Tract 16, New York, NY",8133,78.06467478175335,50.07992130825034,11.963605065781385,24.24689536456412
1183,14000US36061001800,"Census Tract 18, New York, NY",7271,64.0214550955852,49.69055150598267,13.601980470361712,18.09929858341356
1184,14000US36061002000,"Census Tract 20, New York, NY",5015,85.32402791625124,58.8235294117647,40.49850448654038,13.918245264207378
1185,14000US36061002100,"Census Tract 21, New York, NY",7379,22.56403306681122,53.85553598048516,1.653340561051633,5.624068301937932
1186,14000US36061002201,"Census Tract 22.01, New York, NY",6689,66.21318582747794,56.06219165794588,33.20376737927941,20.19733891463597
1187,14000US36061002202,"Census Tract 22.02, New York, NY",2422,42.815854665565645,49.25681255161024,13.831544178364988,9.785301403798513
1188,14000US36061002400,"Census Tract 24, New York, NY",4385,90.21664766248574,52.2690992018244,59.908779931584945,21.413911060433296
1189,14000US36061002500,"Census Tract 25, New York, NY",5289,89.29854414823218,53.8476082435243,50.31196823596143,25.241066364152015
1190,14000US36061002601,"Census Tract 26.01, New York, NY",4171,64.37305202589307,46.679453368496766,30.73603452409494,9.68592663629825
1191,14000US36061002602,"Census Tract 26.02, New York, NY",3683,31.143089872386643,48.00434428455064,19.57643225631279,10.670648927504752
1192,14000US36061002700,"Census Tract 27, New York, NY",1253,79.80845969672785,46.1292897047087,16.919393455706306,30.88587390263368
1193,14000US36061002800,"Census Tract 28, New York, NY",6483,55.190498226129876,51.39595866111368,20.237544346753047,19.003547740243715
1194,14000US36061002901,"Census Tract 29.01, New York, NY",1453,56.98554714384033,3.4411562284927735,2.752924982794219,9.635237439779766
1195,14000US36061002902,"Census Tract 29.02, New York, NY",4197,88.42030021443888,52.15630212056231,32.070526566595184,28.591851322373124
1196,14000US36061003001,"Census Tract 30.01, New York, NY",3718,35.852608929532,46.90693921463152,19.47283485745024,9.817105970952126
1197,14000US36061003002,"Census Tract 30.02, New York, NY",3126,36.340371081254,49.80806142034549,24.18426103646833,19.161868202175302
1198,14000US36061003100,"Census Tract 31, New York, NY",2684,49.77645305514158,46.907600596125185,5.0670640834575265,4.918032786885246
1199,14000US36061003200,"Census Tract 32, New York, NY",8000,18.15,43.9,15.2,15.5875
1200,14000US36061003300,"Census Tract 33, New York, NY",5647,17.46059854790154,49.33593058261024,1.4166814237648309,8.429254471400744
1201,14000US36061003400,"Census Tract 34, New York, NY",6981,27.431600057298382,52.098553215871654,30.711932387910043,9.196390201976794
1202,14000US36061003601,"Census Tract 36.01, New York, NY",2940,58.095238095238095,53.265306122448976,16.93877551020408,20.0
1203,14000US36061003602,"Census Tract 36.02, New York, NY",3561,30.160067396798652,41.39286717214266,21.089581578208367,14.209491715810167
1204,14000US36061003700,"Census Tract 37, New York, NY",3338,28.340323547034153,59.766327142001195,4.613541042540444,18.394248052726184
1205,14000US36061003800,"Census Tract 38, New York, NY",8137,34.80398181147843,45.66793658596534,13.665970259309328,15.644586456925156
1206,14000US36061003900,"Census Tract 39, New York, NY",6830,32.020497803806734,52.54758418740849,6.734992679355783,22.40117130307467
1207,14000US36061004001,"Census Tract 40.01, New York, NY",3004,14.214380825565913,46.77097203728362,8.954727030625833,19.44074567243675
1208,14000US36061004002,"Census Tract 40.02, New York, NY",6135,30.464547677261614,54.86552567237164,15.30562347188264,6.25916870415648
1209,14000US36061004100,"Census Tract 41, New York, NY",7854,50.751209574738986,50.76394194041253,13.967405143875732,15.495289024700789
1210,14000US36061004200,"Census Tract 42, New York, NY",5347,41.36899195810735,54.32953057789415,6.901066018328034,6.7701514868150365
1211,14000US36061004300,"Census Tract 43, New York, NY",3788,31.019007391763463,53.16789862724393,14.757127771911298,17.00105596620908
1212,14000US36061004400,"Census Tract 44, New York, NY",16629,27.061158217571712,47.10445607071983,13.151722893739851,14.354441036743038
1213,14000US36061004500,"Census Tract 45, New York, NY",1189,32.63246425567704,47.51892346509672,10.09251471825063,20.18502943650126
1214,14000US36061004700,"Census Tract 47, New York, NY",2714,21.812822402358144,40.49373618275608,7.921886514369934,18.312453942520264
1215,14000US36061004800,"Census Tract 48, New York, NY",6541,26.142791622076135,50.23696682464455,6.5433419966366,13.36187127350558
1216,14000US36061004900,"Census Tract 49, New York, NY",4411,14.282475629109046,53.933348447064155,9.204262072092495,18.861936068918613
1217,14000US36061005000,"Census Tract 50, New York, NY",5042,26.378421261404206,50.45616818722729,5.593018643395478,13.605712019040064
1218,14000US36061005200,"Census Tract 52, New York, NY",3254,32.32944068838353,46.558082360172094,6.0233558696988325,13.829133374308544
1219,14000US36061005400,"Census Tract 54, New York, NY",4851,28.05607091321377,48.75283446712018,4.205318491032776,19.810348381776954
1220,14000US36061005501,"Census Tract 55.01, New York, NY",5073,41.612458111571065,43.74137591168934,14.725014784151389,13.148038635915631
1221,14000US36061005502,"Census Tract 55.02, New York, NY",1912,28.60878661087866,45.76359832635983,10.251046025104603,15.324267782426778
1222,14000US36061005600,"Census Tract 56, New York, NY",4190,33.69928400954654,50.28639618138425,17.517899761336515,14.272076372315036
1223,14000US36061005700,"Census Tract 57, New York, NY",3016,19.06498673740053,53.647214854111404,2.8183023872679045,19.06498673740053
1224,14000US36061005800,"Census Tract 58, New York, NY",4017,41.94672641274583,51.356733881005724,12.62135922330097,8.140403286034354
1225,14000US36061005900,"Census Tract 59, New York, NY",5047,23.83594214384783,54.190608282147814,5.666732712502477,20.19021200713295
1226,14000US36061006000,"Census Tract 60, New York, NY",5698,18.655668655668656,49.087399087399085,2.457002457002457,21.70937170937171
1227,14000US36061006100,"Census Tract 61, New York, NY",5143,33.19074470153607,49.85417071748007,3.0138051720785533,16.60509430293603
1228,14000US36061006200,"Census Tract 62, New York, NY",4385,54.640820980615736,46.27137970353478,16.396807297605474,12.49714937286203
1229,14000US36061006300,"Census Tract 63, New York, NY",6456,14.343246592317223,53.56257744733581,5.916976456009913,25.38723667905824
1230,14000US36061006400,"Census Tract 64, New York, NY",7415,22.319622387053272,53.56709372892785,14.68644639244774,14.079568442346595
1231,14000US36061006500,"Census Tract 65, New York, NY",5933,22.29900556211023,58.85723917073993,6.7925164335075,11.44446317208832
1232,14000US36061006600,"Census Tract 66, New York, NY",12022,30.68541008151722,49.64232240891698,9.033438695724506,22.833139244718016
1233,14000US36061006700,"Census Tract 67, New York, NY",5093,13.351659139996073,51.286078931867266,4.064402120557628,16.96446102493619
1234,14000US36061006800,"Census Tract 68, New York, NY",8293,33.10020499216206,52.80356927529242,10.309899915591462,10.382250090437719
1235,14000US36061006900,"Census Tract 69, New York, NY",2450,14.448979591836734,47.87755102040816,3.63265306122449,14.204081632653061
1236,14000US36061007001,"Census Tract 70.01, New York, NY",3572,11.702127659574469,56.24300111982083,2.6035834266517357,26.147816349384097
1237,14000US36061007002,"Census Tract 70.02, New York, NY",4292,30.684995340167752,54.12395153774464,13.932898415657036,4.962721342031687
1238,14000US36061007100,"Census Tract 71, New York, NY",5384,24.182763744427934,55.23774145616642,5.646359583952452,11.274145616641903
1239,14000US36061007200,"Census Tract 72, New York, NY",7882,28.77442273534636,50.710479573712256,4.503933011925907,9.807155544278102
1240,14000US36061007300,"Census Tract 73, New York, NY",5428,13.68828297715549,52.39498894620486,9.837877671333825,15.714812085482682
1241,14000US36061007400,"Census Tract 74, New York, NY",4805,27.034339229968783,56.732570239334024,6.139438085327783,7.388137356919875
1242,14000US36061007500,"Census Tract 75, New York, NY",3610,15.18005540166205,49.11357340720222,6.759002770083103,27.645429362880886
1243,14000US36061007600,"Census Tract 76, New York, NY",2258,49.33569530558016,54.56155890168291,11.868910540301151,8.193091231178034
1244,14000US36061007700,"Census Tract 77, New York, NY",5849,15.968541631048042,45.64882885963412,7.573944263976748,15.421439562318344
1245,14000US36061007800,"Census Tract 78, New York, NY",9494,34.990520328628605,49.178428481145986,3.928797135032652,10.806825363387402
1246,14000US36061007900,"Census Tract 79, New York, NY",4170,15.611510791366907,53.98081534772182,8.057553956834532,18.297362110311752
1247,14000US36061008000,"Census Tract 80, New York, NY",5282,26.486179477470657,50.94661113214691,6.739871260886028,19.61378265808406
1248,14000US36061008100,"Census Tract 81, New York, NY",7318,15.386717682426893,44.37004646078164,4.386444383711397,16.657556709483465
1249,14000US36061008200,"Census Tract 82, New York, NY",3567,53.18194561255957,58.98514157555368,5.634987384356602,9.223437061956826
1250,14000US36061008300,"Census Tract 83, New York, NY",4073,57.058679106309846,49.61944512644243,22.6123250675178,19.960716916277928
1251,14000US36061008400,"Census Tract 84, New York, NY",1466,42.496589358799454,56.20736698499318,7.571623465211459,21.55525238744884
1252,14000US36061008601,"Census Tract 86.01, New York, NY",3042,37.77120315581854,44.247205785667326,15.548980933596319,9.533201840894149
1253,14000US36061008602,"Census Tract 86.02, New York, NY",0,,,,
1254,14000US36061008603,"Census Tract 86.03, New York, NY",5226,17.814772292384234,53.482587064676615,3.2912361270570227,38.42326827401454
1255,14000US36061008700,"Census Tract 87, New York, NY",6216,25.176962676962678,46.074646074646076,9.121621621621621,7.4646074646074645
1256,14000US36061008800,"Census Tract 88, New York, NY",8108,34.20078934385792,53.860384805130735,4.7483966452886035,20.559940799210658
1257,14000US36061008900,"Census Tract 89, New York, NY",5844,23.100616016427104,46.47501711156742,15.28062970568104,16.34154688569473
1258,14000US36061009000,"Census Tract 90, New York, NY",7775,24.205787781350484,54.39228295819936,8.617363344051446,21.131832797427652
1259,14000US36061009100,"Census Tract 91, New York, NY",6656,27.16346153846154,52.35877403846154,16.49639423076923,9.375
1260,14000US36061009200,"Census Tract 92, New York, NY",1541,34.393251135626215,56.19727449707982,3.0499675535366646,24.72420506164828
1261,14000US36061009300,"Census Tract 93, New York, NY",10198,22.51421847421063,51.02961364973524,13.983133947832908,20.602078838988035
1262,14000US36061009400,"Census Tract 94, New York, NY",90,48.888888888888886,24.444444444444443,13.333333333333334,0.0
1263,14000US36061009500,"Census Tract 95, New York, NY",3151,21.9612821326563,61.53602031101238,3.554427165979054,9.203427483338622
1264,14000US36061009600,"Census Tract 96, New York, NY",220,42.27272727272727,23.181818181818183,2.272727272727273,14.090909090909092
1265,14000US36061009700,"Census Tract 97, New York, NY",4620,38.65800865800866,49.97835497835498,13.030303030303031,36.77489177489178
1266,14000US36061009800,"Census Tract 98, New York, NY",7426,21.68058173983302,55.97899272825209,13.210342041475895,21.89604093724751
1267,14000US36061009901,"Census Tract 99.01, New York, NY",1877,5.700586041555674,48.801278636121474,3.1433137986148108,1.4917421417155035
1268,14000US36061009902,"Census Tract 99.02, New York, NY",3210,48.72274143302181,39.65732087227414,5.7632398753894085,2.7414330218068534
1269,14000US36061009903,"Census Tract 99.03, New York, NY",744,45.43010752688172,45.16129032258065,9.408602150537634,13.844086021505376
1270,14000US36061010000,"Census Tract 100, New York, NY",1747,31.081854607899256,46.70864338866628,5.037206639954207,15.455065827132227
1271,14000US36061010100,"Census Tract 101, New York, NY",1683,57.278669043374926,51.455733808674985,17.528223410576352,5.28817587641117
1272,14000US36061010200,"Census Tract 102, New York, NY",214,17.757009345794394,38.3177570093458,12.149532710280374,63.55140186915888
1273,14000US36061010300,"Census Tract 103, New York, NY",2565,40.89668615984405,56.76413255360624,11.500974658869396,6.510721247563353
1274,14000US36061010400,"Census Tract 104, New York, NY",830,25.903614457831324,53.25301204819277,4.9397590361445785,21.686746987951807
1275,14000US36061010601,"Census Tract 106.01, New York, NY",7632,8.962264150943396,57.075471698113205,3.4329140461215935,36.897274633123686
1276,14000US36061010602,"Census Tract 106.02, New York, NY",4812,23.732335827098918,52.535328345802164,2.0157938487115543,10.827098919368247
1277,14000US36061010801,"Census Tract 108.01, New York, NY",3035,19.24217462932455,48.171334431630974,2.8665568369028005,20.52718286655684
1278,14000US36061010802,"Census Tract 108.02, New York, NY",4432,10.875451263537906,61.62003610108303,5.46028880866426,44.584837545126355
1279,14000US36061010803,"Census Tract 108.03, New York, NY",1335,5.168539325842697,56.47940074906367,3.146067415730337,23.59550561797753
1280,14000US36061010900,"Census Tract 109, New York, NY",251,39.8406374501992,47.41035856573705,25.49800796812749,5.179282868525896
1281,14000US36061011000,"Census Tract 110, New York, NY",7553,22.918045809612074,60.42632066728452,4.858996425261486,20.217132265325038
1282,14000US36061011100,"Census Tract 111, New York, NY",4540,44.27312775330397,46.16740088105727,8.43612334801762,11.82819383259912
1283,14000US36061011201,"Census Tract 112.01, New York, NY",919,22.742110990206747,59.303590859630035,8.705114254624592,27.094668117519042
1284,14000US36061011202,"Census Tract 112.02, New York, NY",491,19.34826883910387,52.13849287169043,1.0183299389002036,50.10183299389002
1285,14000US36061011203,"Census Tract 112.03, New York, NY",1206,20.895522388059703,51.243781094527364,5.306799336650083,22.802653399668326
1286,14000US36061011300,"Census Tract 113, New York, NY",107,81.30841121495327,30.8411214953271,54.205607476635514,32.71028037383178
1287,14000US36061011401,"Census Tract 114.01, New York, NY",1217,19.72062448644207,45.028759244042725,4.0262941659819225,34.921939194741164
1288,14000US36061011402,"Census Tract 114.02, New York, NY",2239,20.27690933452434,56.31978561857972,3.4836980794997765,26.127735596248325
1289,14000US36061011500,"Census Tract 115, New York, NY",3367,50.34155034155034,41.31274131274131,14.671814671814673,5.1678051678051675
1290,14000US36061011600,"Census Tract 116, New York, NY",3782,27.65732416710735,53.06716023268112,9.386567953463775,13.45848757271285
1291,14000US36061011700,"Census Tract 117, New York, NY",4900,40.795918367346935,41.10204081632653,6.142857142857143,4.1020408163265305
1292,14000US36061011800,"Census Tract 118, New York, NY",9567,17.894846869447058,54.65663217309501,7.787185115501202,22.608968328629665
1293,14000US36061011900,"Census Tract 119, New York, NY",1152,66.92708333333333,34.72222222222222,46.875,34.982638888888886
1294,14000US36061012000,"Census Tract 120, New York, NY",3013,14.33786923332227,63.42515765018254,7.102555592432791,33.6873547958845
1295,14000US36061012101,"Census Tract 121.01, New York, NY",2899,28.63056226284926,45.80889962055881,15.143152811314247,18.76509141083132
1296,14000US36061012102,"Census Tract 121.02, New York, NY",5053,31.644567583613696,53.23570156342767,12.091826637641006,37.95764892143281
1297,14000US36061012200,"Census Tract 122, New York, NY",2986,5.090421969189551,51.84192900200938,3.9517749497655728,33.72404554588078
1298,14000US36061012400,"Census Tract 124, New York, NY",10249,24.02185579080886,52.522197287540244,3.532051907503171,19.04576056200605
1299,14000US36061012500,"Census Tract 125, New York, NY",2427,51.17428924598269,46.18871034198599,12.278533168520807,13.102595797280593
1300,14000US36061012601,"Census Tract 126.01, New York, NY",7106,12.102448634956374,56.90965381367858,3.292991837883479,21.207430340557277
1301,14000US36061012602,"Census Tract 126.02, New York, NY",4847,8.355683928203012,49.4120074272746,3.2597482979162367,20.79636888797194
1302,14000US36061012700,"Census Tract 127, New York, NY",7298,29.11756645656344,39.983557138942174,13.510550835845438,10.002740476842972
1303,14000US36061012800,"Census Tract 128, New York, NY",5574,12.253318980983137,52.27843559382849,8.324363114459993,35.55794761392178
1304,14000US36061012901,"Census Tract 129.01, New York, NY",7025,39.16014234875445,47.87188612099644,11.330960854092528,5.665480427046264
1305,14000US36061012902,"Census Tract 129.02, New York, NY",2374,45.9983150800337,49.83150800336984,15.964616680707666,9.898904802021905
1306,14000US36061013000,"Census Tract 130, New York, NY",3595,4.506258692628651,56.41168289290682,4.589707927677329,42.698191933240615
1307,14000US36061013100,"Census Tract 131, New York, NY",2780,36.2589928057554,48.41726618705036,8.525179856115107,19.31654676258993
1308,14000US36061013201,"Census Tract 132.01, New York, NY",2496,33.41346153846154,51.96314102564103,6.690705128205129,13.461538461538462
1309,14000US36061013202,"Census Tract 132.02, New York, NY",3603,6.6888703857896195,60.616153205661945,9.464335276158756,18.09603108520677
1310,14000US36061013203,"Census Tract 132.03, New York, NY",4452,13.566936208445643,60.93890386343217,27.42587601078167,21.810422282120395
1311,14000US36061013300,"Census Tract 133, New York, NY",6471,38.695719363313245,42.17277082367486,14.000927213722763,11.914696337505795
1312,14000US36061013400,"Census Tract 134, New York, NY",11272,15.356635911994323,58.791696238467,12.313697657913414,14.744499645138395
1313,14000US36061013501,"Census Tract 135.01, New York, NY",4936,50.89141004862237,47.56888168557536,17.281199351701783,15.113452188006484
1314,14000US36061013502,"Census Tract 135.02, New York, NY",5543,49.413674905285944,52.94966624571531,26.10499729388418,20.81905105538517
1315,14000US36061013601,"Census Tract 136.01, New York, NY",1714,2.042007001166861,65.69428238039673,2.8588098016336057,29.638273045507585
1316,14000US36061013602,"Census Tract 136.02, New York, NY",6756,14.38721136767318,59.961515689757256,2.590290112492599,18.709295441089402
1317,14000US36061013603,"Census Tract 136.03, New York, NY",4069,4.104202506758417,66.72401081346769,0.4669451953797002,27.353158024084543
1318,14000US36061013604,"Census Tract 136.04, New York, NY",4042,12.840178129638792,60.638297872340424,8.362196932211777,19.8416625432954
1319,14000US36061013700,"Census Tract 137, New York, NY",6579,27.298981608147134,41.51086791305669,7.736738106095151,19.75984192126463
1320,14000US36061013800,"Census Tract 138, New York, NY",12879,17.198540259336905,52.39537231151487,4.689805109092321,16.6472552216787
1321,14000US36061013900,"Census Tract 139, New York, NY",10203,30.05978633735176,44.75154366362835,7.909438400470449,23.052043516612763
1322,14000US36061014000,"Census Tract 140, New York, NY",7461,9.315105213778313,51.09234687039271,4.329178394317116,22.86556761828173
1323,14000US36061014200,"Census Tract 142, New York, NY",4747,14.303770802612176,57.0676216557826,4.9504950495049505,35.47503686538867
1324,14000US36061014300,"Census Tract 143, New York, NY",0,,,,
1325,14000US36061014401,"Census Tract 144.01, New York, NY",4644,15.762273901808786,55.340223944875106,2.153316106804479,21.31782945736434
1326,14000US36061014402,"Census Tract 144.02, New York, NY",7028,22.310756972111555,57.51280591918042,5.307342060330108,24.41661923733637
1327,14000US36061014500,"Census Tract 145, New York, NY",6401,29.979690673332293,52.835494453991565,5.249179815653804,19.07514450867052
1328,14000US36061014601,"Census Tract 146.01, New York, NY",4312,20.89517625231911,54.22077922077922,8.696660482374767,16.651205936920224
1329,14000US36061014602,"Census Tract 146.02, New York, NY",7878,16.565118050266566,53.87154100025387,7.895404925107895,29.576034526529575
1330,14000US36061014700,"Census Tract 147, New York, NY",3041,41.46662282144032,48.8983886879316,6.938507070042749,9.766524169681025
1331,14000US36061014801,"Census Tract 148.01, New York, NY",2751,13.631406761177754,53.544165757906214,3.780443475099964,26.099600145401674
1332,14000US36061014802,"Census Tract 148.02, New York, NY",6615,24.73167044595616,58.654572940287224,3.764172335600907,17.959183673469386
1333,14000US36061014900,"Census Tract 149, New York, NY",5412,20.65779748706578,57.63118994826312,12.324464153732446,32.557280118255726
1334,14000US36061015001,"Census Tract 150.01, New York, NY",2001,5.397301349325337,54.52273863068466,4.2478760619690155,30.484757621189406
1335,14000US36061015002,"Census Tract 150.02, New York, NY",4707,10.17633312088379,55.343106012322075,3.9940514127894624,34.35309114085405
1336,14000US36061015101,"Census Tract 151.01, New York, NY",3747,82.62610088070457,69.04190018681612,27.7822257806245,19.989324793167867
1337,14000US36061015102,"Census Tract 151.02, New York, NY",7426,51.696741179639105,53.24535416105575,17.586856988957717,8.72609749528683
1338,14000US36061015200,"Census Tract 152, New York, NY",8122,47.242058606254616,58.23688746614135,17.397192809652793,18.936222605269638
1339,14000US36061015301,"Census Tract 153.01, New York, NY",4450,23.46067415730337,51.438202247191015,4.831460674157303,20.719101123595507
1340,14000US36061015302,"Census Tract 153.02, New York, NY",5431,15.650893021542993,45.77425888418339,5.41336770392193,22.297919351868902
1341,14000US36061015401,"Census Tract 154.01, New York, NY",5071,14.001183198580161,60.44172746992704,5.40327351607178,13.15322421613094
1342,14000US36061015402,"Census Tract 154.02, New York, NY",3579,36.071528359877064,63.59318245319922,4.330818664431406,9.946912545403745
1343,14000US36061015403,"Census Tract 154.03, New York, NY",5211,28.996353866820186,51.46804835924007,9.863749760122817,27.672231817309537
1344,14000US36061015501,"Census Tract 155.01, New York, NY",5197,19.79988454877814,60.80431017894939,8.100827400423322,32.98056571098711
1345,14000US36061015502,"Census Tract 155.02, New York, NY",5095,26.37880274779195,54.15112855740922,12.325809617271835,27.340529931305202
1346,14000US36061015601,"Census Tract 156.01, New York, NY",5170,32.030947775628626,54.50676982591876,11.353965183752418,11.257253384912959
1347,14000US36061015602,"Census Tract 156.02, New York, NY",2193,68.17145462836298,58.45873233014136,27.49658002735978,14.36388508891929
1348,14000US36061015700,"Census Tract 157, New York, NY",10447,18.7613668995884,56.83928400497751,5.618837943907342,14.291184071982387
1349,14000US36061015801,"Census Tract 158.01, New York, NY",4877,17.121181053926595,55.300389583760506,6.520401886405577,20.99651425056387
1350,14000US36061015802,"Census Tract 158.02, New York, NY",4284,36.531279178338,52.054154995331466,5.788982259570495,15.896358543417367
1351,14000US36061015900,"Census Tract 159, New York, NY",8606,23.35579828026958,55.69370206832443,6.820822681849872,27.736462932837554
1352,14000US36061016001,"Census Tract 160.01, New York, NY",3127,12.855772305724336,54.36520626798849,2.3025263831148064,32.77902142628717
1353,14000US36061016002,"Census Tract 160.02, New York, NY",3522,37.98977853492334,59.45485519591141,3.094832481544577,26.831345826235093
1354,14000US36061016100,"Census Tract 161, New York, NY",6544,14.043398533007334,56.03606356968215,4.874694376528117,18.872249388753055
1355,14000US36061016200,"Census Tract 162, New York, NY",9066,79.16390911096404,60.76549746304875,29.163909110964042,23.15243767924112
1356,14000US36061016300,"Census Tract 163, New York, NY",7575,13.953795379537954,46.98349834983498,4.686468646864687,17.49174917491749
1357,14000US36061016400,"Census Tract 164, New York, NY",8042,77.20716239741358,54.99875652822681,46.505844317333995,15.406615269833376
1358,14000US36061016500,"Census Tract 165, New York, NY",7431,18.126766249495358,57.636926389449606,9.823711478939577,25.24559278697349
1359,14000US36061016600,"Census Tract 166, New York, NY",5752,56.58901251738526,56.415159944367176,35.22253129346314,9.335883171070932
1360,14000US36061016700,"Census Tract 167, New York, NY",6966,13.350559862187769,57.077232271030724,9.862187769164514,16.652311225954637
1361,14000US36061016800,"Census Tract 168, New York, NY",5110,71.40900195694717,52.720156555772995,36.614481409001954,22.465753424657535
1362,14000US36061016900,"Census Tract 169, New York, NY",7984,14.71693386773547,54.02054108216433,7.890781563126253,20.754008016032063
